Type,Paper ID,Oral / Poster,Track Theme,Title,Authors Names,Presenter first name,Presenter last name,Session,Sub-session,Session Time
FIND,1178,Poster,Interpretability and Analysis of Models for NLP,FASTTRACK: Reliable Fact Tracing via Clustering and LLM-Powered Evidence Validation,"Si Chen(~Si_Chen5),Feiyang Kang(~Feiyang_Kang1),Ning Yu(~Ning_Yu2),Ruoxi Jia(~Ruoxi_Jia1)",Si,Chen,Session 11,Interpretability and Analysis of Models for NLP 5,Nov 14 (Thu) 10:30-12:00
FIND,1180,VPoster,NLP Applications,PKAD: Pretrained Knowledge is All You Need to Detect and Mitigate Textual Backdoor Attacks,"Yu Chen(~Yu_Chen42),Qi Cao(~Qi_Cao1),Kaike Zhang(~Kaike_Zhang1),Xuchao Liu(~Xuchao_Liu1),Huawei Shen(~Huawei_Shen1)",Yu,Chen,VPoster,,
FIND,1182,Not Presenting,,Merely Judging Metaphor is Not Enough: Research on Reasonable Metaphor Detection,"Puli Chen(~Puli_Chen1),Cheng Yang(~Cheng_Yang12),Qingbao Huang(~Qingbao_Huang1)",TBA,TBA,Not Presenting,,
FIND,1187,VPoster,Multilinguality and Language Diversity,Can we teach language models to gloss endangered languages?,"Michael Ginn(~Michael_Ginn1),Mans Hulden(~Mans_Hulden1),Alexis Palmer(~Alexis_Palmer1)",Michael,Ginn,VPoster,,
FIND,1196,Poster,Interpretability and Analysis of Models for NLP,On the token distance modeling ability of higher RoPE attention dimension,"Xiangyu Hong(~Xiangyu_Hong1),Che Jiang(~Che_Jiang1),Biqing Qi(~Biqing_Qi1),Fandong Meng(~Fandong_Meng3),Mo Yu(~Mo_Yu1),Bowen Zhou(~Bowen_Zhou8),Jie Zhou(~Jie_Zhou8)",Xiangyu,Hong,Session 11,Interpretability and Analysis of Models for NLP 5,Nov 14 (Thu) 10:30-12:00
FIND,1198,Not Presenting,,Enhancing Byzantine-Resistant Aggregations with Client Embedding,"Zhiyuan Zhang(~Zhiyuan_Zhang1),Hao Zhou(~Hao_Zhou8),Fandong Meng(~Fandong_Meng3),Jie Zhou(~Jie_Zhou8),Xu Sun(~Xu_Sun1)",NA,NA,Not Presenting,,
FIND,1199,Not Presenting,,Exploiting Careful Design of SVM Solution for Aspect-term Sentiment Analysis,"Hanfeng Liu(~Hanfeng_Liu1),Minping Chen(~Minping_Chen1),Zhenya Zheng(~Zhenya_Zheng1),Zeyi Wen(~Zeyi_Wen1)",TBA,TBA,Not Presenting,,
FIND,1203,Poster,Information Extraction,Learning to Generate Rules for Realistic Few-Shot Relation Classification: An Encoder-Decoder Approach,"Mayank Singh(~Mayank_Singh4),Eduardo Blanco(~Eduardo_Blanco1)",Mayank,Singh,Session 12,Information Extraction 2,Nov 14 (Thu) 14:00-15:30
FIND,1204,Not Presenting,,Plot Twist: Multimodal Models Don’t Comprehend Simple Chart Details,"Yasaman Razeghi(~Yasaman_Razeghi1),Ishita Dasgupta(~Ishita_Dasgupta1),Fangyu Liu(~Fangyu_Liu1),Vinay Venkatesh Ramasesh(~Vinay_Venkatesh_Ramasesh1),Sameer Singh(~Sameer_Singh1)",TBA,TBA,Not Presenting,,
FIND,1206,Poster,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",HateCOT: An Explanation-Enhanced Dataset for Generalizable Offensive Speech Detection via Large Language Models,"Huy Nghiem(~Huy_Nghiem1),Hal Daumé III(~Hal_Daumé_III1)",Huy ,Nghiem,Session 04,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",Nov 12 (Tue) 16:00-17:30
FIND,1207,Not Presenting,,Giving Control Back to Models: Enabling Offensive Language Detection Models to Autonomously Identify and Mitigate Biases,"Jiapeng Liu(~Jiapeng_Liu4),Weijie Li(~Weijie_Li3),Wenjun Deng(~Wenjun_Deng1),Xiaochao Fan(~Xiaochao_Fan2),Liang Yang(~Liang_Yang3)",TBA,TBA,Not Presenting,,
FIND,121,Poster,Generation,Symbolic Prompt Program Search: A Structure-Aware Approach to Efficient Compile-Time Prompt Optimization,"Tobias Schnabel(~Tobias_Schnabel1),Jennifer Neville(~Jennifer_Neville1)",Tobias,Schnabel,Session 11,Generation 2,Nov 14 (Thu) 10:30-12:00
FIND,1212,VPoster,NLP Applications,Toolken+: Improving LLM Tool Usage with Reranking and a Reject Option,"Konstantin Yakovlev(~Konstantin_Yakovlev2),Sergey Nikolenko(~Sergey_Nikolenko1),Andrey Bout(~Andrey_Bout1)",Konstantin,Yakovlev,VPoster,,
FIND,122,Not Presenting,,Learning to Route for Dynamic Adapter Composition in Lifelong Language Learning,"Vladimir Araujo(~Vladimir_Araujo1),Marie-Francine Moens(~Marie-Francine_Moens1),Tinne Tuytelaars(~Tinne_Tuytelaars1)",Vladimir,Araujo,Not Presenting,,
FIND,1224,Not Presenting,,SecureSQL: Evaluating Data Leakage of Large Language Models as Natural Language Interfaces to Databases,"Yanqi Song(~Yanqi_Song1),Ruiheng Liu(~Ruiheng_Liu1),Shu Chen(~Shu_Chen5),Qianhao Ren(~Qianhao_Ren2),Yu Zhang(~Yu_Zhang37),Yongqi Yu(~Yongqi_Yu1)",Yanqi,Song,Not Presenting,,
FIND,1225,VPoster,Generation,Llama SLayer 8B: Shallow Layers Hold the Key to Knowledge Injection,"Tianxiang Chen(~Tianxiang_Chen1),Zhentao Tan(~Zhentao_Tan1),Tao Gong(~Tao_Gong1),Yue Wu(~Yue_Wu18),Qi Chu(~Qi_Chu1),Bin Liu(~Bin_Liu5),Jieping Ye(~Jieping_Ye4),Nenghai Yu(~Nenghai_Yu1)",Tianxiang,Chen,VPoster,,
FIND,1229,Not Presenting,,Entity or Relation Embeddings? An Analysis of Encoding Strategies for Relation Extraction,"Frank Martin Mtumbuka(~Frank_Martin_Mtumbuka1),Steven Schockaert(~Steven_Schockaert2)",Frank,Mtumbuka,Not Presenting,,
FIND,123,Poster,"Syntax: Tagging, Chunking and Parsing",LLM-supertagger: Categorial Grammar Supertagging via Large Language Models,"Jinman Zhao(~Jinman_Zhao2),Gerald Penn(~Gerald_Penn1)",Jinman,Zhao,Session 03,Discourse + Phonology + Syntax 1,Nov 12 (Tue) 14:00-15:30
FIND,1238,Not Presenting,,Self-Consistency Boosts Calibration for Math Reasoning,"Ante Wang(~Ante_Wang1),Linfeng Song(~Linfeng_Song1),Ye Tian(~Ye_Tian1),Baolin Peng(~Baolin_Peng2),Lifeng Jin(~Lifeng_Jin1),Haitao Mi(~Haitao_Mi1),Jinsong Su(~Jinsong_Su1),Dong Yu(~Dong_Yu2)",Ante,Wang,Not Presenting,,
FIND,1244,VPoster,"Special Theme: Efficiency in Model Algorithms, Training, and Inference",Distilling Instruction-following Abilities of Large Language Models with Task-aware Curriculum Planning,"Yuanhao Yue(~Yuanhao_Yue4),Chengyu Wang(~Chengyu_Wang1),Jun Huang(~Jun_Huang4),Peng Wang(~Peng_Wang34)",Yuanhao,Yue,VPoster,,
FIND,1255,Poster,Resources and Evaluation,On Creating an English-Thai Code-switched Machine Translation in Medical Domain,"Parinthapat Pengpun(~Parinthapat_Pengpun1),Krittamate Tiankanon(~Krittamate_Tiankanon1),Amrest Chinkamol(~Amrest_Chinkamol1),Jiramet Kinchagawat(~Jiramet_Kinchagawat1),Pitchaya Chairuengjitjaras(~Pitchaya_Chairuengjitjaras1),Pasit Supholkhan(~Pasit_Supholkhan2),Pubordee Aussavavirojekul(~Pubordee_Aussavavirojekul1),Chiraphat Boonnag(~Chiraphat_Boonnag1),Kanyakorn Veerakanjana(~Kanyakorn_Veerakanjana1),Hirunkul Phimsiri(~Hirunkul_Phimsiri1),Boonthicha Sae-jia(~Boonthicha_Sae-jia1),Nattawach Sataudom(~Nattawach_Sataudom1),Piyalitt Ittichaiwong(~Piyalitt_Ittichaiwong1),Peerat Limkonchotiwat(~Peerat_Limkonchotiwat1)",Parinthapat,Pengpun,Session 06,Resources and Evaluation 3,Nov 13 (Wed) 10:30-12:00
FIND,1258,VPoster,,CogGPT: Unleashing the Power of Cognitive Dynamics on Large Language Models,"Yaojia Lv(~Yaojia_Lv1),Haojie Pan(~Haojie_Pan1),Zekun Wang(~Zekun_Wang1),Jiafeng Liang(~Jiafeng_Liang1),Yuanxing Liu(~Yuanxing_Liu1),Ruiji Fu(~Ruiji_Fu1),Ming Liu(~Ming_Liu6),Zhongyuan Wang(~Zhongyuan_Wang5),Bing Qin(~Bing_Qin2)",Yaojia,Lv,VPoster,,
FIND,1259,Poster,"Ethics, Bias, and Fairness",Can LLMs Recognize Toxicity? A Structured Investigation Framework and Toxicity Metric,"Hyukhun Koh(~Hyukhun_Koh1),Dohyung Kim(~Dohyung_Kim9),Minwoo Lee(~Minwoo_Lee2),Kyomin Jung(~Kyomin_Jung1)",Hyukhun,KOH,Session 11,"Ethics, Bias, and Fairness 4",Nov 14 (Thu) 10:30-12:00
FIND,1260,Poster,Computational Social Science and Cultural Analytics,Toeing the party line: election manifestos as a key to understand political discourse on Twitter,"Maximilian Maurer(~Maximilian_Maurer1),Tanise Ceron(~Tanise_Ceron1),Sebastian Padó(~Sebastian_Padó2),Gabriella Lapesa(~Gabriella_Lapesa1)",Maximilian,Maurer,Session 12,Computational Social Science and Cultural Analytics 4,Nov 14 (Thu) 14:00-15:30
FIND,1269,Not Presenting,,UniTabNet: Bridging Vision and Language Models for Enhanced Table Structure Recognition,"Zhenrong Zhang(~Zhenrong_Zhang2),Shuhang Liu(~Shuhang_Liu2),Pengfei Hu(~Pengfei_Hu4),Jiefeng Ma(~Jiefeng_Ma1),Jun Du(~Jun_Du1),Jianshu Zhang(~Jianshu_Zhang1),Yu Hu(~Yu_Hu9)",Zhang,Zhenrong,Not Presenting,,
FIND,1271,Poster,Resources and Evaluation,PolyWER: A Holistic Evaluation Framework for Code-Switched Speech Recognition,"Karima Kadaoui(~Karima_Kadaoui1),Maryam Al Ali(~Maryam_Al_Ali1),Hawau Olamide Toyin(~Hawau_Olamide_Toyin1),Ibrahim Mohammed(~Ibrahim_Mohammed1),Hanan Aldarmaki(~Hanan_Aldarmaki1)",Karima,Kadaoui,Session 04,Resources and Evaluation 2,Nov 12 (Tue) 16:00-17:30
FIND,1274,Poster,Machine Translation,A Deep Analysis of the Impact of Multiword Expressions and Named Entities on Chinese-English Machine Translations,"Huacheng Song(~Huacheng_Song1),Hongzhi Xu(~Hongzhi_Xu1)",Huacheng,Song,Session 04,Machine Translation 2,Nov 12 (Tue) 16:00-17:30
FIND,1279,Not Presenting,,SCA: Selective Compression Attention for Efficiently Extending the Context Window of Large Language Models,"Huanran Zheng(~Huanran_Zheng1),Wei Zhu(~Wei_Zhu7),Xiaoling Wang(~Xiaoling_Wang2)",Huanran,Zheng,Not Presenting,,
FIND,1280,Not Presenting,,FANTAstic SEquences and Where to Find Them: Faithful and Efficient API Call Generation through State-tracked Constrained Decoding and Reranking,"Zhuoer Wang(~Zhuoer_Wang1),Leonardo F. R. Ribeiro(~Leonardo_F._R._Ribeiro1),Alexandros Papangelis(~Alexandros_Papangelis1),Rohan Mukherjee(~Rohan_Mukherjee1),Tzu-Yen Wang(~Tzu-Yen_Wang1),Xinyan Zhao(~Xinyan_Zhao2),Arijit Biswas(~Arijit_Biswas1),James Caverlee(~James_Caverlee2),Angeliki Metallinou(~Angeliki_Metallinou1)",TBA,TBA,Not Presenting,,
FIND,1281,Not Presenting,,Beyond Lines and Circles: Unveiling the Geometric Reasoning Gap in Large Language Models,"Spyridon Mouselinos(~Spyridon_Mouselinos1),Henryk Michalewski(~Henryk_Michalewski1),Mateusz Malinowski(~Mateusz_Malinowski1)",Spyridon,Mouselinos,Not Presenting,,
FIND,1282,Not Presenting,,AdaMoE: Token-Adaptive Routing with Null Experts for Mixture-of-Experts Language Models,"Zihao Zeng(~Zihao_Zeng1),Yibo Miao(~Yibo_Miao2),Hongcheng Gao(~Hongcheng_Gao1),Hao Zhang(~Hao_Zhang2),Zhijie Deng(~Zhijie_Deng1)",TBA,TBA,Not Presenting,,
FIND,1283,Poster,Dialogue and Interactive Systems,Learning from Relevant Subgoals in Successful Dialogs using Iterative Training for Task-oriented Dialog Systems,"Magdalena Kaiser(~Magdalena_Kaiser1),Patrick Ernst(~Patrick_Ernst1),György Szarvas(~György_Szarvas2)",Magdalena,Kaiser,Session 12,Dialogue and Interactive Systems 3,Nov 14 (Thu) 14:00-15:30
FIND,1284,Not Presenting,,CLEAR: Can Language Models Really Understand Causal Graphs?,"Sirui Chen(~Sirui_Chen3),Mengying Xu(~Mengying_Xu2),Kun Wang(~Kun_Wang8),Xingyu Zeng(~Xingyu_Zeng1),Rui Zhao(~Rui_Zhao6),Shengjie Zhao(~Shengjie_Zhao1),Chaochao Lu(~Chaochao_Lu1)",Sirui,Chen,Not Presenting,,
FIND,1285,Not Presenting,,PromptKD: Distilling Student-Friendly Knowledge for Generative Language Models via Prompt Tuning,"Gyeongman Kim(~Gyeongman_Kim1),Doohyuk Jang(~Doohyuk_Jang1),Eunho Yang(~Eunho_Yang1)",Gyeongman,Kim,Not Presenting,,
FIND,1288,Not Presenting,,M2QA: Multi-domain Multilingual Question Answering,"Leon Engländer(~Leon_Engländer1),Hannah Sterz(~Hannah_Sterz1),Clifton A Poth(~Clifton_A_Poth1),Jonas Pfeiffer(~Jonas_Pfeiffer1),Ilia Kuznetsov(~Ilia_Kuznetsov1),Iryna Gurevych(~Iryna_Gurevych1)",no presentation,no presentation,Not Presenting,,
FIND,1289,Not Presenting,"Multimodality and Language Grounding to Vision, Robotics and Beyond",Unveiling the Invisible: Captioning Videos with Metaphors,"Abisek Rajakumar Kalarani(~Abisek_Rajakumar_Kalarani1),Pushpak Bhattacharyya(~Pushpak_Bhattacharyya1),Sumit Shekhar(~Sumit_Shekhar1)",Pushpak,Bhattacharyya,Not Presenting,,
FIND,1290,Not Presenting,,How Reliable Are Automatic Evaluation Methods for Instruction-Tuned LLMs?,"Ehsan Doostmohammadi(~Ehsan_Doostmohammadi1),Oskar Holmström(~Oskar_Holmström1),Marco Kuhlmann(~Marco_Kuhlmann1)",Ehsan,Doostmohammadi,Not Presenting,,
FIND,1295,Poster,Interpretability and Analysis of Models for NLP,RippleCOT: Amplifying Ripple Effect of Knowledge Editing in Language Models via Chain-of-Thought In-Context Learning,"Zihao Zhao(~Zihao_Zhao5),Yuchen Yang(~Yuchen_Yang13),Yijiang Li(~Yijiang_Li1),Yinzhi Cao(~Yinzhi_Cao1)",Zihao,Zhao,Session 11,Interpretability and Analysis of Models for NLP 5,Nov 14 (Thu) 10:30-12:00
FIND,1297,Poster,Resources and Evaluation,Authorship Obfuscation in Multilingual Machine-Generated Text Detection,"Dominik Macko(~Dominik_Macko1),Robert Moro(~Robert_Moro1),Adaku Uchendu(~Adaku_Uchendu1),Ivan Srba(~Ivan_Srba1),Jason S Lucas(~Jason_S_Lucas1),Michiharu Yamashita(~Michiharu_Yamashita1),Nafis Irtiza Tripto(~Nafis_Irtiza_Tripto1),Dongwon Lee(~Dongwon_Lee1),Jakub Simko(~Jakub_Simko1),Maria Bielikova(~Maria_Bielikova1)",Dominik,Macko,Session 06,Resources and Evaluation 3,Nov 13 (Wed) 10:30-12:00
FIND,1303,Poster,Resources and Evaluation,Comparing Edge-based and Node-based Methods on a Citation Prediction Task,"Peter Vickers(~Peter_Vickers1),Kenneth Church(~Kenneth_Church1)",Kenneth,Church,Session 11,Resources and Evaluation 5,Nov 14 (Thu) 10:30-12:00
FIND,1305,Poster,Low-resource Methods for NLP,DAdEE: Unsupervised Domain Adaptation in Early Exit PLMs,"Divya Jyoti Bajpai(~Divya_Jyoti_Bajpai1),Manjesh Kumar Hanawal(~Manjesh_Kumar_Hanawal1)",Divya Jyoti,Bajpai,Session 06,Low-resource Methods for NLP 2,Nov 13 (Wed) 10:30-12:00
FIND,1309,VPoster,Low-resource Methods for NLP,LaCo: Large Language Model Pruning via Layer Collapse,"Yifei Yang(~Yifei_Yang2),zouying cao(~zouying_cao1),hai zhao(~hai_zhao1)",Yifei,Yang,VPoster,,
FIND,1310,Poster,Discourse and Pragmatics,LLaMIPa: An Incremental Discourse Parser,"Kate Thompson(~Kate_Thompson1),Akshay Chaturvedi(~Akshay_Chaturvedi1),Julie Hunter(~Julie_Hunter1),Nicholas Asher(~Nicholas_Asher1)",Kate ,Thompson,Session 03,Discourse + Phonology + Syntax 1,Nov 12 (Tue) 14:00-15:30
FIND,1312,Poster,Dialogue and Interactive Systems,NeBuLa: A discourse aware Minecraft Builder,"Akshay Chaturvedi(~Akshay_Chaturvedi1),Kate Thompson(~Kate_Thompson1),Nicholas Asher(~Nicholas_Asher1)",Kate,Thompson,Session 12,Dialogue and Interactive Systems 3,Nov 14 (Thu) 14:00-15:30
FIND,1314,VPoster,Language Modeling,Improving Referring Ability for Biomedical Language Models,"Junfeng Jiang(~Junfeng_Jiang2),Fei Cheng(~Fei_Cheng2),Akiko Aizawa(~Akiko_Aizawa1)",Junfeng,Jiang,VPoster,,
FIND,1316,Poster,Low-resource Methods for NLP,CapEEN: Image Captioning with Early Exits and Knowledge Distillation,"Divya Jyoti Bajpai(~Divya_Jyoti_Bajpai1),Manjesh Kumar Hanawal(~Manjesh_Kumar_Hanawal1)",Divya Jyoti,Bajpai,Session 06,Low-resource Methods for NLP 2,Nov 13 (Wed) 10:30-12:00
FIND,1320,Poster,Information Retrieval and Text Mining,LumberChunker: Long-Form Narrative Document Segmentation,"André V. Duarte(~André_V._Duarte1),João DS Marques(~João_DS_Marques1),Miguel Graça(~Miguel_Graça1),Miguel Freire(~Miguel_Freire1),Lei Li(~Lei_Li11),Arlindo L. Oliveira(~Arlindo_L._Oliveira1)",André,Duarte,Session 09,Information Retrieval and Text Mining 3,Nov 13 (Wed) 16:00-17:30
FIND,1323,Not Presenting,,Exploring the Limits of Fine-grained LLM-based Physics Inference via Premise Removal Interventions,"Jordan Meadows(~Jordan_Meadows1),Tamsin Emily James(~Tamsin_Emily_James1),Andre Freitas(~Andre_Freitas1)",Jordan,Meadows,Not Presenting,,
FIND,1325,Not Presenting,,Unlocking Continual Learning Abilities in Language Models,"Wenyu Du(~Wenyu_Du1),Shuang Cheng(~Shuang_Cheng1),Tongxu Luo(~Tongxu_Luo1),Zihan Qiu(~Zihan_Qiu1),Zeyu Huang(~Zeyu_Huang1),Ka Chun Cheung(~Ka_Chun_Cheung1),Reynold Cheng(~Reynold_Cheng1),Jie Fu(~Jie_Fu2)",TBA,TBA,Not Presenting,,
FIND,1326,Poster,Computational Social Science and Cultural Analytics,"On the Rigour of Scientific Writing: Criteria, Analysis, and Insights","Joseph James(~Joseph_James1),Chenghao Xiao(~Chenghao_Xiao1),YUCHENG LI(~YUCHENG_LI2),Chenghua Lin(~Chenghua_Lin1)",Joseph,James,Session 12,Computational Social Science and Cultural Analytics 4,Nov 14 (Thu) 14:00-15:30
FIND,1330,Poster,Information Extraction,MMUTF: Multimodal Multimedia Event Argument Extraction with Unified Template Filling,"Philipp Seeberger(~Philipp_Seeberger1),Dominik Wagner(~Dominik_Wagner2),Korbinian Riedhammer(~Korbinian_Riedhammer1)",Philipp,Seeberger,Session 12,Information Extraction 2,Nov 14 (Thu) 14:00-15:30
FIND,1332,Not Presenting,,Not All Preference Pairs Are Created Equal: A Recipe for Annotation-Efficient Iterative Preference Learning,"Sen Yang(~Sen_Yang6),Leyang Cui(~Leyang_Cui1),Deng Cai(~Deng_Cai1),Xinting Huang(~Xinting_Huang1),Shuming Shi(~Shuming_Shi1),Wai Lam(~Wai_Lam1)",TBA,TBA,Not Presenting,,
FIND,1339,Poster,Machine Translation,Cross-lingual Contextualized Phrase Retrieval,"Huayang Li(~Huayang_Li1),Deng Cai(~Deng_Cai1),Zhi Qu(~Zhi_Qu2),Qu Cui(~Qu_Cui1),Hidetaka Kamigaito(~Hidetaka_Kamigaito2),Lemao Liu(~Lemao_Liu3),Taro Watanabe(~Taro_Watanabe1)",Hidetaka,Kamigaito,Session 04,Machine Translation 2,Nov 12 (Tue) 16:00-17:30
FIND,1342,Poster,"Multimodality and Language Grounding to Vision, Robotics and Beyond",VideoINSTA: Zero-shot Long-Form Video Understanding via Informative Spatial-Temporal Reasoning,"Ruotong Liao(~Ruotong_Liao1),Max Erler(~Max_Erler1),Huiyu Wang(~Huiyu_Wang2),Guangyao Zhai(~Guangyao_Zhai1),Gengyuan Zhang(~Gengyuan_Zhang2),Yunpu Ma(~Yunpu_Ma1),Volker Tresp(~Volker_Tresp1)",Xiulin,Yang,Session 09,"Multimodality and Language Grounding to Vision, Robotics and Beyond 4",Nov 13 (Wed) 16:00-17:30
FIND,1343,Not Presenting,,Self-Constructed Context Decompilation with Fined-grained Alignment Enhancement,"Yunlong Feng(~Yunlong_Feng3),Dechuan Teng(~Dechuan_Teng1),Yang Xu(~Yang_Xu11),Xiao Xu(~Xiao_Xu1),Honglin Mu(~Honglin_Mu1),Libo Qin(~Libo_Qin1),Qingfu Zhu(~Qingfu_Zhu1),Wanxiang Che(~Wanxiang_Che1)",Yunlong,Feng,Not Presenting,,
FIND,1344,Poster,Interpretability and Analysis of Models for NLP,Measuring Susceptibility to Irrelevant Context in Language Models,"Tianyu Liu(~Tianyu_Liu5),Kevin Du(~Kevin_Du3),Mrinmaya Sachan(~Mrinmaya_Sachan3),Ryan Cotterell(~Ryan_Cotterell1)",Tianyu,Liu,Session 11,Interpretability and Analysis of Models for NLP 5,Nov 14 (Thu) 10:30-12:00
FIND,1347,Poster,NLP Applications,ESG-Kor: A Korean Dataset for ESG-related Information Extraction and Practical Use Cases,"Jaeyoung Lee(~Jaeyoung_Lee4),Geonyeong Son(~Geonyeong_Son1),Misuk Kim(~Misuk_Kim1)",Jaeyoung,Lee,Session 06,NLP Applications 2,Nov 13 (Wed) 10:30-12:00
FIND,1349,Not Presenting,,Wrong-of-Thought: An Integrated Reasoning Framework with Multi-Perspective Verification and Wrong Information,"Yongheng Zhang(~Yongheng_Zhang4),Qiguang Chen(~Qiguang_Chen1),Jingxuan Zhou(~Jingxuan_Zhou2),Peng Wang(~Peng_Wang47),Jiasheng Si(~Jiasheng_Si1),Jin Wang(~Jin_Wang7),Wenpeng Lu(~Wenpeng_Lu1),Libo Qin(~Libo_Qin1)",Yongheng,Zhang,Not Presenting,,
FIND,1351,Poster,"Multimodality and Language Grounding to Vision, Robotics and Beyond","Hope `The Paragraph Guy' explains the rest : Introducing MeSum, the Meme Summarizer","Anas Anwarul haq Khan(~Anas_Anwarul_haq_Khan1),Tanik Saikh(~Tanik_Saikh2),Arpan Phukan(~Arpan_Phukan1),Asif Ekbal(~Asif_Ekbal1)",Arpan,Phukan,Session 09,"Multimodality and Language Grounding to Vision, Robotics and Beyond 4",Nov 13 (Wed) 16:00-17:30
FIND,1354,Poster,Interpretability and Analysis of Models for NLP,Learning Semantic Structure through First-Order-Logic Translation,"Akshay Chaturvedi(~Akshay_Chaturvedi1),Nicholas Asher(~Nicholas_Asher1)",Nicholas,Asher,Session 11,Interpretability and Analysis of Models for NLP 5,Nov 14 (Thu) 10:30-12:00
FIND,1360,VPoster,Machine Learning for NLP,A Training Data Recipe to Accelerate A* Search with Language Models,"Devaansh Gupta(~Devaansh_Gupta1),Boyang Li(~Boyang_Li1)",Boyang,Li,VPoster,,
FIND,1365,Poster,Resources and Evaluation,From Generation to Selection Findings of Converting Analogical Problem-Solving into Multiple-Choice Questions,"Donghyeon Shin(~Donghyeon_Shin1),Seungpil Lee(~Seungpil_Lee1),Klea Lena Kovacec(~Klea_Lena_Kovacec2),Sundong Kim(~Sundong_Kim1)",Donghyeon,Shin,Session 11,Resources and Evaluation 5,Nov 14 (Thu) 10:30-12:00
FIND,1369,Poster,Summarization,What’s under the hood: Investigating Automatic Metrics on Meeting Summarization,"Frederic Kirstein(~Frederic_Kirstein1),Jan Philip Wahle(~Jan_Philip_Wahle1),Terry Ruas(~Terry_Ruas1),Bela Gipp(~Bela_Gipp1)",Frederic,Kirstein,Session 04,Summarization,Nov 12 (Tue) 16:00-17:30
FIND,1371,Poster,Multilinguality and Language Diversity,Self-Distillation for Model Stacking Unlocks Cross-Lingual NLU in 200+ Languages,"Fabian David Schmidt(~Fabian_David_Schmidt1),Philipp Borchert(~Philipp_Borchert1),Ivan Vulić(~Ivan_Vulić1),Goran Glavaš(~Goran_Glavaš1)",Fabian,Schmidt,Session 03,Multilinguality and Language Diversity 1,Nov 12 (Tue) 14:00-15:30
FIND,1377,Poster,Resources and Evaluation,CERD: A Comprehensive Chinese Rhetoric Dataset for Rhetorical Understanding and Generation in Essays,"Nuowei Liu(~Nuowei_Liu1),Xinhao Chen(~Xinhao_Chen2),Hongyi Wu(~Hongyi_Wu3),Changzhi Sun(~Changzhi_Sun1),Man Lan(~Man_Lan1),Yuanbin Wu(~Yuanbin_Wu1),Xiaopeng Bai(~Xiaopeng_Bai1),Shaoguang Mao(~Shaoguang_Mao1),Yan Xia(~Yan_Xia7)",Nuowei,Liu,Session 11,Resources and Evaluation 5,Nov 14 (Thu) 10:30-12:00
FIND,1380,Poster,Multilinguality and Language Diversity,An Empirical Study on Cross-lingual Vocabulary Adaptation for Efficient Language Model Inference,"Atsuki Yamaguchi(~Atsuki_Yamaguchi1),Aline Villavicencio(~Aline_Villavicencio1),Nikolaos Aletras(~Nikolaos_Aletras1)",Atsuki,Yamaguchi,Session 03,Multilinguality and Language Diversity 1,Nov 12 (Tue) 14:00-15:30
FIND,1387,Not Presenting,,AutoDetect: Towards a Unified Framework for Automated Weakness Detection in Large Language Models,"Jiale Cheng(~Jiale_Cheng1),Yida Lu(~Yida_Lu1),Xiaotao Gu(~Xiaotao_Gu1),Pei Ke(~Pei_Ke2),Xiao Liu(~Xiao_Liu15),Yuxiao Dong(~Yuxiao_Dong1),Hongning Wang(~Hongning_Wang1),Jie Tang(~Jie_Tang1),Minlie Huang(~Minlie_Huang1)",Jiale,Cheng,Not Presenting,,
FIND,1392,VPoster,NLP Applications,BAPO: Base-Anchored Preference Optimization for Personalized Alignment in LLMs,"Gihun Lee(~Gihun_Lee1),Minchan Jeong(~Minchan_Jeong1),Yujin Kim(~Yujin_Kim2),Hojung Jung(~Hojung_Jung1),Jaehoon Oh(~Jaehoon_Oh1),SangMook Kim(~SangMook_Kim1),Se-Young Yun(~Se-Young_Yun1)",Gihun,Lee,VPoster,,
